per;hogar;dpto;p3271;p6040;p6030s3;p3042;p3042s1;p3042s2;inglabo
2024;1;63;1;46;1978;10;10;1088;1300000
2024;1;63;1;41;1983;5;2;;1200000
2024;1;63;1;41;1983;5;2;;1200000
2024;1;63;1;48;1976;11;2;413;10000000
2024;1;63;2;46;1978;10;10;412;3620000
2024;1;63;1;75;1949;3;3;;1600000
2024;1;63;1;54;1970;10;10;511;4500000
2024;1;63;2;43;1981;10;10;411;1500000
2024;1;63;1;35;1988;10;10;613;4500000
2024;1;63;1;35;1989;3;3;;1500000
2024;1;63;1;44;1980;4;2;;600000
2024;1;63;1;42;1982;5;2;;1300000
2024;1;63;1;54;1970;3;4;;1200000
2024;1;63;2;34;1990;5;2;;1200000
2024;1;63;2;36;1988;5;2;;2600000
2024;1;63;2;26;1998;6;2;;1300000
2024;1;63;2;45;1979;9;6;916;1300000
2024;1;63;1;23;2001;5;2;;1300000
2024;1;63;1;38;1986;9;6;729;1300000
2024;1;63;2;39;1985;8;4;415;1300000
2024;1;63;1;37;1987;10;5;613;2400000
2024;1;63;2;47;1977;5;2;;1300000
2024;1;63;2;28;1996;8;4;413;2300000
2024;1;63;1;24;2000;6;2;;2300000
2024;1;63;2;27;1997;8;4;1039;2500000
2024;1;63;1;51;1973;10;10;223;2600000
2024;1;63;2;51;1973;8;4;411;3100000
2024;1;63;1;33;1991;5;2;;2500000
2024;1;63;2;45;1979;10;10;413;1900000
2024;1;66;1;28;1996;5;2;;1800000
2024;1;66;1;23;2001;5;2;;1800000
2024;1;66;1;42;1982;3;2;;1300000
2024;1;66;2;40;1984;4;3;;950000
2024;1;66;1;22;2002;5;2;;1200000
2024;1;66;1;20;2004;5;2;;900000
2024;1;66;1;46;1978;5;2;;1300000
2024;1;66;2;28;1996;10;2;413;1850000
2024;1;66;1;38;1986;10;10;913;5000000
2024;1;66;2;35;1989;11;2;913;4400000
2024;1;66;1;35;1989;5;2;;1300000
2024;1;66;1;59;1965;8;4;1014;1400000
2024;1;66;1;33;1991;3;5;;900000
2024;1;66;1;59;1965;10;10;311;10000000
2024;1;66;1;24;2000;10;10;613;2900000
2024;1;66;1;30;1994;5;2;;1300000
2024;1;66;1;48;1976;3;3;;1500000
2024;1;66;2;43;1981;5;2;;2400000
2024;1;66;1;73;1951;5;2;;1300000
2024;1;66;1;53;1971;5;2;;1600000
2024;1;66;1;51;1973;3;5;;2000000
2024;1;66;1;27;1997;10;10;411;2600000
2024;1;66;2;20;2004;8;4;911;1300000
2024;1;66;1;56;1968;5;2;;1950000
2024;1;66;1;63;1961;5;2;;2000000
2024;1;66;2;25;1999;5;2;;1400000
2024;1;66;2;30;1994;10;10;239;2600000
2024;1;66;1;59;1965;5;2;;1472000
2024;1;66;1;54;1970;10;10;719;3900000
2024;1;66;2;44;1980;8;4;413;1850000
2024;1;66;2;45;1979;8;4;916;1300000
2024;1;66;1;39;1985;5;2;;2000000
2024;1;66;2;38;1986;10;10;841;4500000
2024;1;66;1;41;1983;5;2;;1300000
2024;1;66;2;44;1980;10;10;521;7000000
2024;1;66;1;45;1979;5;2;;1300000
2024;1;66;1;27;1997;5;2;;1462000
2024;1;66;1;26;1998;5;2;;1462000
2024;1;66;2;54;1970;8;3;111;1300000
2024;1;66;1;50;1974;4;4;;1720000
2024;1;66;1;61;1963;4;2;;1500000
2024;1;66;1;67;1957;10;10;413;6000000
2024;1;66;2;64;1960;4;4;;15000000
2024;1;66;1;59;1965;4;3;;1462000
2024;1;66;2;24;2000;5;2;;1500000
2024;1;66;2;44;1979;13;5;111;7000000
2024;1;66;2;19;2005;10;6;519;370000
2024;1;66;1;30;1994;11;4;1022;8000000
2024;1;66;2;28;1996;10;10;911;5000000
2024;1;66;1;26;1998;5;2;;1300000
2024;1;66;2;27;1997;4;1;;1300000
2024;1;66;1;34;1990;5;2;;1400000
2024;1;66;1;42;1982;3;3;;1500000
2024;1;66;1;48;1976;5;2;;5500000
2024;1;66;1;35;1989;10;10;111;2300000
2024;1;66;1;52;1972;5;2;;1300000
2024;1;66;1;46;1978;3;5;;1300000
2024;1;66;2;25;1999;9;6;1039;1600000
2024;1;66;1;22;2002;5;2;;1300000
2024;1;66;2;34;1990;10;10;911;4500000
2024;1;66;1;35;1989;10;10;715;4500000
2024;1;66;1;61;1963;12;4;421;6500000
2024;1;66;1;42;1982;10;10;413;4700000
2024;1;66;2;40;1984;8;4;415;2900000
2024;1;66;1;50;1974;5;2;;8000000
2024;1;66;2;30;1994;10;10;112;1300000
2024;1;66;2;23;2001;9;6;413;1300000
2024;1;66;2;26;1998;5;2;;1300000
2024;1;66;1;38;1986;12;4;111;7000000
2024;1;66;2;34;1990;11;2;313;1700000
2024;1;66;2;36;1988;8;4;413;2400000
2024;1;66;1;33;1991;10;3;731;2000000
2024;1;66;2;21;2003;5;2;;1300000
2024;1;66;2;41;1983;11;4;912;5000000
2024;1;66;2;32;1992;5;2;;1300000
2024;1;66;2;55;1969;10;6;613;2600000
2024;1;66;2;45;1979;5;2;;1869000
2024;1;66;2;28;1996;8;4;913;1500000
2024;1;66;1;38;1986;5;2;;1300000
2024;1;66;2;45;1979;8;4;414;2000000
2024;1;66;1;61;1963;10;10;488;7000000
2024;1;68;1;34;1990;4;3;;2000000
2024;1;68;1;35;1989;8;4;721;2000000
2024;1;68;1;26;1998;5;2;;1800000
2024;1;68;2;63;1961;3;5;;500000
2024;1;68;1;76;1948;3;5;;240000
2024;1;68;2;37;1987;5;2;;1300000
2024;1;68;2;23;;5;2;;600000
2024;1;68;1;59;1965;5;2;;1300000
2024;1;68;2;35;1989;5;2;;1300000
2024;1;68;1;30;1994;5;2;;1300000
2024;1;68;1;63;1961;5;2;;1300000
2024;1;68;2;55;1969;5;2;;1400000
2024;1;68;1;31;1993;4;1;;1500000
2024;1;68;1;43;1981;5;2;;1300000
2024;1;68;1;65;1959;3;1;;1400000
2024;1;68;1;18;2006;5;1;;500000
2024;1;68;1;62;1962;3;5;;600000
2024;1;68;2;30;1994;5;2;;400000
2024;1;68;2;49;1975;10;10;413;3500000
2024;1;68;1;43;1981;3;5;;1300000
2024;1;68;1;37;1987;10;10;731;3200000
2024;1;68;1;49;1975;5;2;;1300000
2024;1;68;2;37;1987;5;2;;1200000
2024;1;68;2;61;1963;5;2;;1500000
2024;1;68;1;45;1979;5;2;;1300000
2024;1;68;1;54;1970;3;5;;2400000
2024;1;68;1;28;1996;5;2;;1200000
2024;1;68;2;22;2002;5;2;;1300000
2024;1;68;1;23;2001;5;2;;1300000
2024;1;68;2;27;1997;9;6;916;1750000
2024;1;68;2;30;1994;10;10;414;1800000
2024;1;68;1;31;1993;10;10;732;2000000
2024;1;68;1;42;1982;5;2;;2100000
2024;1;68;1;29;1995;5;2;;1700000
2024;1;68;2;64;1960;4;2;;1300000
2024;1;68;2;61;1963;5;2;;1500000
2024;1;68;2;24;2000;5;2;;1300000
2024;1;68;1;43;1981;5;2;;1800000
2024;1;68;2;39;1985;8;4;112;1300000
2024;1;68;1;20;2004;6;2;;1300000
2024;1;68;2;23;2001;6;2;;1300000
2024;1;68;2;47;1977;11;2;412;3900000
2024;1;68;1;56;1968;10;10;211;9000000
2024;1;68;2;42;1982;11;4;688;10868000
2024;1;68;1;22;2002;6;2;;1300000
2024;1;68;2;21;2003;10;3;313;1500000
2024;1;68;1;40;1984;10;10;421;1700000
2024;1;68;2;33;1991;10;10;412;1500000
2024;1;68;2;48;1976;5;2;;1980000
2024;1;68;1;26;1998;5;2;;1300000
2024;1;68;2;28;1996;9;6;411;1300000
2024;1;68;1;22;2002;9;6;715;1300000
2024;1;68;1;36;1988;8;4;1088;1400000
2024;1;68;2;46;1978;9;6;1022;1300000
2024;1;68;2;32;1992;5;2;;1300000
2024;1;68;1;36;1988;4;2;;1300000
2024;1;68;1;33;1991;9;6;916;1300000
2024;1;68;2;29;1995;10;10;419;2300000
2024;1;68;1;37;1987;5;2;;1300000
2024;1;68;2;35;1988;5;2;;1300000
2024;1;68;1;52;1972;3;5;;1600000
2024;1;68;1;33;1991;5;2;;1400000
2024;1;68;2;30;1994;5;2;;1300000
2024;1;68;1;24;2000;5;2;;1400000
2024;1;68;1;19;;4;3;;1300000
2024;1;68;2;39;1985;5;2;;1300000
2024;1;68;2;26;1998;5;2;;1300000
2024;1;68;1;57;1967;10;10;731;2500000
2024;1;68;1;23;2001;10;10;521;1300000
2024;1;68;1;38;1986;9;6;713;2000000
2024;1;68;1;55;1969;8;4;613;1300000
2024;1;68;1;38;1986;5;2;;2000000
2024;1;68;2;52;1972;10;10;413;600000
2024;1;68;1;25;1999;10;10;732;2000000
2024;1;68;2;21;2003;10;8;313;1900000
2024;1;68;1;41;1983;10;10;211;4680000
2024;1;68;2;35;1989;10;7;313;2225000
2024;1;68;1;63;1961;10;10;715;15000000
2024;1;68;2;38;1986;10;10;413;1300000
2024;1;68;1;36;1988;10;10;714;7000000
2024;1;68;2;45;1979;8;4;411;1300000
2024;1;68;2;24;2000;10;8;421;1300000
2024;1;68;2;21;2003;10;8;313;1300000
2024;1;68;2;30;1994;8;4;414;1300000
2024;1;68;1;31;1993;5;2;;1300000
2024;1;68;1;30;1994;5;2;;1300000
2024;1;68;1;51;1973;5;2;;1500000
2024;1;68;1;26;1998;10;6;729;1300000
2024;1;68;1;36;1988;4;4;;1300000
2024;1;68;2;32;1992;5;2;;1300000
2024;1;68;1;75;1949;3;1;;1300000
2024;1;68;2;28;1996;10;10;919;4000000
2024;1;68;2;39;1985;4;3;;1300000
2024;1;68;2;38;1986;5;2;;1500000
2024;1;68;1;42;1982;5;2;;1700000
2024;1;68;1;40;1984;3;5;;1625000
2024;1;68;1;24;2000;6;1;;1660000
2024;1;68;2;32;1992;8;4;913;1300000
2024;1;68;1;53;1971;10;10;311;2000000
2024;1;70;1;59;1965;11;2;521;8266666
2024;1;70;2;27;1997;11;2;732;4000000
2024;1;70;1;33;1991;8;4;119;1300000
2024;1;70;1;57;1967;3;5;;600000
2024;1;70;2;52;1972;3;5;;400000
2024;1;70;1;30;1994;10;10;413;1462000
2024;1;70;1;32;1992;10;10;419;1300000
2024;1;70;1;64;1960;5;2;;1300000
2024;1;70;1;40;1984;10;10;731;2000000
2024;1;70;1;28;1996;10;10;411;1300000
2024;1;70;1;30;1994;10;10;411;1800000
2024;1;70;2;39;1985;10;10;719;1800000
2024;1;70;1;63;1961;3;5;;2500000
2024;1;70;2;36;1988;10;10;119;500000
2024;1;70;1;39;1985;10;10;119;2000000
2024;1;70;2;24;2000;10;10;315;1400000
2024;1;70;2;21;2003;9;6;414;520000
2024;1;70;1;52;1972;3;5;;500000
2024;1;70;2;28;1996;8;4;416;1300000
2024;1;70;1;53;1971;1;0;;400000
2024;1;70;1;61;1963;4;1;;550000
2024;1;70;2;62;1962;3;5;;250000
2024;1;70;2;34;1990;5;2;;250000
2024;1;70;2;60;1964;3;5;;250000
2024;1;70;1;32;1992;5;2;;1500000
2024;1;70;1;47;1977;4;3;;550000
2024;1;70;2;25;1999;8;4;411;1462000
2024;1;70;1;34;1990;9;6;714;2000000
2024;1;70;2;22;2002;4;3;;1500000
2024;1;70;1;32;1992;9;6;714;6300000
2024;1;70;2;70;1954;3;5;;500000
2024;1;70;1;35;1989;8;4;913;1600000
2024;1;70;2;52;1972;4;3;;600000
2024;1;70;2;26;1998;8;4;411;2000000
2024;1;70;1;37;1987;5;2;;5500000
2024;1;70;1;66;1958;4;2;;400000
2024;1;70;1;56;1968;10;10;912;8000000
2024;1;70;1;51;1973;5;2;;400000
2024;1;70;1;36;1988;11;2;119;4000000
2024;1;70;2;37;1987;11;2;119;5000000
2024;1;70;2;29;1995;5;2;;1650000
2024;1;70;2;55;1969;10;10;719;2000000
2024;1;70;2;62;1962;3;5;;350000
2024;1;70;1;21;2003;4;3;;1300000
2024;1;70;1;53;1971;1;0;;600000
2024;1;70;1;71;1953;5;2;;1300000
2024;1;70;1;45;1979;11;2;119;4000000
2024;1;70;2;72;1952;8;4;413;1800000
2024;1;70;1;30;1994;10;10;421;2000000
2024;1;70;2;25;1999;10;10;421;1300000
2024;1;70;1;61;1963;5;2;;250000
2024;1;70;1;57;1967;10;10;732;5000000
2024;1;70;2;19;2005;8;4;613;450000
2024;1;70;2;30;1994;10;10;119;1300000
2024;1;70;1;62;1962;10;10;511;4942000
2024;1;70;2;47;1977;9;6;916;1300000
2024;1;70;1;38;1986;5;2;;1800000
2024;1;70;2;49;1975;8;4;913;1300000
2024;1;70;1;38;1986;8;4;713;2000000
2024;1;70;2;47;1977;3;1;;400000
2024;1;70;2;27;1997;10;10;919;1300000
2024;1;70;1;36;1988;10;10;731;2851200
2024;1;70;2;41;1983;12;4;111;9255205
2024;1;70;1;40;1984;5;2;;2000000
2024;1;70;1;47;1977;5;2;;960000
2024;1;70;1;67;1957;3;5;;1600000
2024;1;70;1;47;1977;12;3;413;1500000
2024;1;70;2;40;1984;11;2;988;2500000
2024;1;70;1;55;1969;5;2;;1100000
2024;1;70;2;44;1980;5;2;;1300000
2024;1;70;2;56;1968;8;4;916;400000
2024;1;70;1;32;1992;5;2;;1300000
2024;1;70;2;30;1994;10;9;413;962500
2024;1;70;2;48;1976;5;2;;1030000
2024;1;70;1;24;2000;10;10;719;350000
2024;1;70;2;26;1998;10;10;315;1300000
2024;1;70;1;38;1986;11;2;119;900000
2024;1;70;2;33;1991;10;10;911;2400000
2024;1;70;2;31;1993;11;1;421;8536104
2024;1;73;1;42;;3;5;;1300000
2024;1;73;2;53;1971;10;10;413;2500000
2024;1;73;1;55;1969;5;2;;1400000
2024;1;73;2;50;1974;3;5;;1300000
2024;1;73;1;33;1991;5;2;;1800000
2024;1;73;2;24;2000;10;3;913;1300000
2024;1;73;1;36;1988;10;10;111;2000000
2024;1;73;1;33;1991;10;10;731;2500000
2024;1;73;1;40;1984;13;6;511;3300000
2024;1;73;2;60;1964;11;2;619;5000000
2024;1;73;2;29;1995;12;4;111;2000000
2024;1;73;1;30;1994;5;2;;2000000
2024;1;73;1;21;2003;10;1;413;1300000
2024;1;73;2;56;1968;4;2;;500000
2024;1;73;2;41;1983;5;2;;500000
2024;1;73;2;21;2002;10;8;1022;1300000
2024;1;73;2;19;2005;5;2;;1300000
2024;1;73;2;33;1991;8;4;119;400000
2024;1;73;2;62;1962;10;10;413;4000000
2024;1;73;1;28;1996;5;2;;1300000
2024;1;73;2;42;1982;9;4;413;2000000
2024;1;73;2;36;1988;8;4;1012;2000000
2024;1;73;2;28;1996;11;2;313;3800000
2024;1;73;1;27;1997;10;10;613;2500000
2024;1;73;1;34;1990;12;4;413;12000000
2024;1;73;1;32;1992;5;2;;1850000
2024;1;73;1;58;1966;5;2;;4000000
2024;1;73;2;55;1969;3;3;;1400000
2024;1;73;1;61;1963;3;2;;1100000
2024;1;73;1;25;1999;10;10;111;2000000
2024;1;73;2;44;1980;5;2;;900000
2024;1;73;1;29;1995;5;2;;1750000
2024;1;73;2;55;1969;10;10;411;1500000
2024;1;73;1;18;2006;5;2;;1200000
2024;2;73;1;27;1997;5;2;;1300000
2024;1;73;1;42;1982;5;2;;1300000
2024;1;73;2;31;1993;5;2;;1300000
2024;1;73;2;45;1979;9;4;412;1700000
2024;1;73;1;49;1975;5;1;;1800000
2024;1;73;1;57;1967;5;2;;1300000
2024;1;73;1;41;1983;8;2;119;2800000
2024;1;73;1;66;1957;4;1;;400000
2024;1;73;1;47;;10;10;421;2500000
2024;1;73;1;32;1992;5;2;;1500000
2024;1;73;2;32;1992;10;6;413;1300000
2024;1;73;2;38;1986;4;1;;1600000
2024;1;73;1;29;1995;5;2;;1200000
2024;1;73;1;62;1962;10;10;421;2500000
2024;1;73;1;32;1992;9;4;521;1500000
2024;1;73;1;49;1975;5;2;;1462000
2024;1;73;2;22;2002;4;2;;600000
2024;1;73;1;44;1980;3;3;;500000
2024;1;73;1;38;1986;5;2;;1300000
2024;1;73;2;37;1987;5;2;;1300000
2024;1;73;2;20;2004;5;2;;1300000
2024;1;73;1;28;1996;5;1;;1350000
2024;1;73;2;35;1989;10;10;411;600000
2024;1;73;2;57;1967;8;4;913;600000
2024;1;73;1;55;1969;6;2;;500000
2024;1;73;2;36;1988;8;4;913;1300000
2024;1;73;1;39;1985;8;4;1039;1300000
2024;1;73;1;26;1998;5;2;;1200000
2024;1;73;2;59;1965;4;3;;450000
2024;1;73;1;64;1960;9;6;11;3800000
2024;1;73;2;70;1954;11;2;421;9100000
2024;1;73;1;53;1971;10;10;421;10000000
2024;1;73;2;51;1973;10;10;11;6000000
2024;1;73;1;42;1982;11;4;421;5000000
2024;1;73;2;35;1989;11;4;11;5000000
2024;1;73;2;50;1974;10;10;912;3500000
2024;1;73;1;29;1995;10;10;311;3700000
2024;1;73;1;44;1980;8;4;119;2000000
2024;1;73;2;31;1993;5;2;;2500000
2024;1;73;2;50;1974;5;2;;1300000
2024;1;73;1;57;1967;5;2;;1500000
2024;1;73;1;30;1994;5;2;;1800000
2024;1;73;1;48;1976;8;4;119;600000
2024;1;73;2;49;1975;5;2;;1300000
2024;1;73;2;23;2001;10;10;819;1300000
2024;1;73;1;37;1987;5;2;;1300000
2024;1;73;1;28;1996;4;4;;1300000
2024;1;73;1;33;1991;5;2;;2000000
2024;1;73;2;56;1968;10;10;419;3600000
2024;1;73;2;52;1972;10;10;411;2000000
2024;1;73;1;52;1972;8;4;714;2300000
2024;1;73;1;56;1968;4;2;;1500000
2024;1;73;1;43;1981;8;4;1039;2600000
2024;1;73;1;27;1997;9;6;521;1500000
2024;1;73;1;23;2001;10;5;488;1300000
2024;1;76;2;59;1965;5;2;;400000
2024;1;76;1;51;1973;3;5;;1300000
2024;1;76;1;67;1957;4;2;;950000
2024;1;76;1;42;1982;3;4;;1500000
2024;1;76;1;24;1999;3;3;;600000
2024;1;76;2;23;2001;5;2;;1800000
2024;1;76;1;51;1973;3;3;;400000
2024;1;76;2;21;2003;4;2;;900000
2024;1;76;1;45;1979;3;4;;600000
2024;2;76;2;52;1972;3;4;;500000
2024;2;76;2;31;1993;5;2;;360000
2024;1;76;2;24;2000;10;10;1088;1300000
2024;1;76;2;52;1972;10;10;913;4800000
2024;1;76;1;44;1980;10;10;719;1500000
2024;1;76;2;44;1980;10;10;413;1200000
2024;1;76;2;30;1994;10;10;521;4500000
2024;1;76;1;26;1998;5;2;;1600000
2024;1;76;1;45;1979;11;4;488;5000000
2024;1;76;2;41;1983;9;6;911;2800000
2024;1;76;2;32;1992;9;6;913;2000000
2024;1;76;1;56;1968;5;2;;1400000
2024;1;76;1;29;1995;5;2;;1300000
2024;1;76;2;25;1999;5;2;;1400000
2024;1;76;1;30;1994;10;10;413;1700000
2024;1;76;2;24;2000;8;4;1012;1300000
2024;1;76;2;67;1957;6;2;;260000
2024;1;76;2;54;1970;11;2;619;1300000
2024;1;76;2;38;1986;8;4;1012;1500000
2024;1;76;2;22;2002;10;8;488;1300000
2024;1;76;1;19;2005;6;2;;1300000
2024;1;76;2;42;1982;9;6;819;1300000
2024;1;76;1;61;1963;9;6;916;1400000
2024;1;76;1;57;1967;9;6;715;1700000
2024;1;76;2;56;1968;5;2;;1600000
2024;1;76;2;21;2003;5;2;;1300000
2024;1;76;1;41;1983;10;10;715;1200000
2024;1;76;2;55;1969;5;2;;1200000
2024;1;76;1;37;1987;3;5;;1400000
2024;1;76;1;35;1989;5;2;;1400000
2024;1;76;2;49;1975;5;2;;1300000
2024;1;76;1;49;1975;5;2;;1350000
2024;1;76;2;35;1989;4;3;;250000
2024;1;76;1;29;1995;9;6;719;1300000
2024;1;76;2;24;2000;6;2;;1300000
2024;1;76;1;36;1988;10;10;719;2800000
2024;1;76;1;25;1999;6;2;;1600000
2024;1;76;2;35;1989;5;2;;1300000
2024;1;76;1;39;1985;8;4;613;1540000
2024;1;76;1;51;1973;8;4;715;1300000
2024;1;76;2;49;1975;8;4;417;1600000
2024;1;76;2;47;1977;5;2;;600000
2024;1;76;2;47;1977;4;4;;500000
2024;1;76;1;48;1976;5;2;;500000
2024;1;76;1;39;1985;5;2;;1462000
2024;1;76;2;36;1988;5;2;;1462000
2024;1;76;2;41;1983;6;2;;1100000
2024;1;76;1;60;1964;5;2;;1400000
2024;1;76;1;23;2001;8;4;913;1462000
2024;1;76;2;55;1969;6;2;;1300000
2024;1;76;1;47;1977;5;2;;1400000
2024;1;76;2;48;1976;8;4;411;1300000
2024;1;76;2;51;1973;5;2;;1300000
2024;1;76;1;26;1998;10;9;413;4400000
2024;1;76;1;22;2002;10;8;719;1200000
2024;1;76;1;51;1973;4;2;;1462000
2024;1;76;2;28;1996;5;2;;1400000
2024;1;76;1;36;1988;8;4;213;1462000
2024;1;76;1;31;1993;8;4;411;1300000
2024;1;76;1;25;1999;10;5;613;1300000
2024;1;76;2;19;2005;5;2;;1456000
2024;1;76;1;28;1996;5;2;;1500000
2024;1;76;2;36;1988;8;5;916;1700000
2024;1;76;1;31;1993;5;2;;1400000
2024;1;76;1;25;1999;6;2;;1300000
2024;1;76;2;40;;6;2;;400000
2024;1;76;1;51;1973;8;4;714;1300000
2024;1;76;1;58;1966;5;2;;1600000
2024;1;76;2;33;1991;10;4;421;1400000
2024;1;76;2;40;1984;8;4;112;1300000
2024;1;76;1;48;1976;11;4;719;10000000
2024;1;76;1;65;1959;10;10;719;3100000
2024;1;76;2;61;1963;5;2;;1300000
2024;1;76;1;66;1958;11;6;912;8400000
2024;1;76;1;40;1984;9;1;1039;4200000
2024;1;76;1;56;1968;9;6;715;1300000
2024;1;76;1;55;1969;3;5;;1300000
2024;1;76;2;45;1979;3;5;;1100000
2024;1;76;1;51;1973;5;2;;1462000
2024;1;76;1;24;2000;5;2;;1500000
2024;1;76;1;28;1996;5;2;;1150000
2024;1;76;2;58;1966;4;2;;400000
2024;1;76;2;29;1995;5;2;;1300000
2024;1;76;2;49;1975;5;2;;1300000
2024;1;76;2;37;1987;8;4;723;1500000
2024;1;76;2;30;1994;9;6;732;1300000
2024;1;76;2;51;1973;5;2;;1300000
2024;1;76;2;38;1986;5;2;;1500000
2024;1;76;2;45;1979;9;6;913;1500000
2024;1;76;2;37;1987;5;2;;1300000
2024;1;76;1;54;1970;6;2;;1600000
2024;1;76;1;38;1986;10;10;413;2000000
2024;1;76;2;25;;9;6;413;1300000
2024;1;76;1;38;1986;6;2;;1300000
2024;1;76;1;30;1994;6;2;;360000
2024;1;76;1;53;1971;10;8;221;1500000
2024;1;76;2;51;1973;5;2;;1500000
2024;1;76;1;58;1966;5;2;;1300000
2024;1;76;2;53;1971;3;5;;1500000
2024;1;76;1;32;1992;5;2;;2340000
2024;1;76;2;27;1997;5;2;;1540000
2024;1;76;1;25;1999;4;1;;240000
2024;1;76;2;62;1962;5;2;;1500000
2024;1;76;2;33;1991;10;10;915;5000000
2024;1;76;1;43;1981;3;5;;8000000
2024;1;76;1;43;1981;5;2;;1600000
2024;1;76;2;43;1981;8;4;413;2000000
2024;1;76;2;60;1964;4;2;;500000
2024;1;76;2;41;1983;5;2;;1600000
2024;1;76;1;25;1999;6;2;;1300000
2024;1;76;2;33;1991;9;6;913;1800000
2024;1;76;1;25;1999;10;10;841;1800000
2024;1;76;1;34;1990;5;2;;1300000
2024;1;76;1;62;1962;5;2;;1960000
2024;1;76;1;32;1992;5;2;;1300000
2024;1;76;1;50;1974;10;10;1039;2600000
2024;1;76;2;48;1976;5;2;;1300000
2024;1;76;1;26;1998;10;2;719;1900000
2024;1;76;1;31;1993;5;2;;1300000
2024;1;76;1;35;1989;5;2;;1300000
2024;1;76;1;50;1974;5;2;;1450000
2024;1;76;1;42;1982;3;3;;1080000
2024;1;76;1;58;1966;4;1;;1080000
2024;1;76;2;78;1946;11;5;912;2000000
2024;1;76;1;50;1974;10;10;412;8400000
2024;1;76;1;37;1987;5;2;;1500000
2024;1;76;2;41;1983;4;3;;500000
2024;1;76;2;50;1974;5;2;;1300000
2024;1;76;1;38;1986;5;2;;1300000
2024;1;76;1;49;1975;5;2;;1300000
2024;1;76;2;39;1985;12;4;413;8500000
2024;1;76;2;31;1993;8;4;911;1300000
2024;1;76;1;39;1985;4;3;;1200000
2024;1;76;1;36;1988;4;2;;1300000
2024;1;76;2;64;1960;3;2;;900000
2024;1;76;1;69;1955;3;5;;600000
2024;1;76;2;35;1989;5;2;;1300000
2024;1;76;1;41;1983;5;2;;1080000
2024;3;76;1;40;1984;4;1;;1200000
2024;3;76;1;20;2004;5;2;;1080000
2024;1;76;1;61;1963;3;5;;1200000
2024;1;76;1;61;1963;3;3;;900000
2024;1;76;2;63;1961;3;3;;580000
2024;1;76;2;32;1992;8;4;913;1300000
2024;1;76;1;37;1987;3;4;;1300000
2024;1;76;2;43;1981;5;2;;6000000
2024;1;76;2;52;1972;11;2;419;3500000
2024;1;76;1;66;1958;10;10;411;4266000
2024;1;76;2;58;1966;12;4;619;7000000
2024;1;76;1;30;1994;10;10;421;1300000
2024;1;76;2;26;1998;10;10;311;2000000
2024;1;76;2;33;1991;10;12;912;2500000
2024;1;76;2;53;1971;4;3;;360000
2024;1;76;2;55;1969;10;10;111;5000000
2024;1;76;1;27;1997;10;10;719;3300000
2024;1;76;2;28;1996;10;10;719;3500000
2024;1;76;2;26;1998;10;10;413;4000000
2024;1;76;1;56;1968;5;2;;6000000
2024;1;76;1;46;1978;6;2;;1300000
2024;1;76;2;30;1994;6;2;;1350000
2024;1;76;1;30;1994;5;2;;900000
2024;1;76;1;23;2001;6;2;;900000
2024;1;76;2;31;1993;10;10;719;1300000
2024;1;76;1;35;1989;5;2;;1300000
2024;1;76;1;35;1989;6;2;;1900000
2024;1;76;2;25;1999;3;5;;250000
2024;1;76;2;75;1949;1;0;;1300000
2024;1;76;2;48;1976;10;10;112;1200000
2024;1;76;1;50;1974;10;10;113;1440000
2024;1;76;2;24;2000;5;2;;1200000
2024;1;76;1;22;2002;5;2;;500000
2024;1;76;2;50;1974;10;10;413;1300000
2024;1;76;1;55;;6;2;;1300000
2024;1;81;2;31;1993;9;6;412;1600000
2024;1;81;2;27;1997;4;4;;900000
2024;1;81;1;32;1992;8;4;413;2000000
2024;1;81;1;61;1963;10;10;611;4500000
2024;1;81;1;26;1998;10;10;732;3200000
2024;1;85;1;37;1987;4;4;;1800000
2024;1;85;1;39;1985;3;1;;1300000
2024;1;85;1;54;1970;3;5;;1700000
2024;1;85;1;30;1994;5;2;;2600000
2024;1;85;1;49;1975;3;5;;1600000
2024;1;85;2;67;1957;3;5;;1800000
2024;1;85;2;35;1989;5;2;;1300000
2024;1;85;1;43;1981;4;4;;1100000
2024;1;85;2;51;1973;11;2;421;7000000
2024;1;85;2;54;1970;5;2;;1300000
2024;1;85;2;48;1976;5;2;;1800000
2024;1;85;1;28;1996;8;4;417;1400000
2024;1;85;2;28;1996;10;10;313;2800000
2024;1;85;1;43;1981;5;2;;1300000
2024;1;85;2;48;1976;5;2;;1300000
2024;1;85;1;57;1967;3;5;;1800000
2024;1;85;2;28;1996;10;5;212;1200000
2024;1;85;1;40;1984;10;10;819;4000000
2024;1;86;1;27;1997;5;2;;3500000
2024;1;86;1;24;2000;5;2;;2600000
2024;1;86;2;26;1998;10;10;313;1700000
2024;1;86;2;67;1957;7;5;;2600000
2024;1;86;1;40;1984;11;2;912;5800000
2024;1;86;2;41;1983;5;2;;900000
2024;1;86;1;64;1960;1;0;;500000
2024;1;86;2;58;1966;3;5;;600000
2024;1;86;1;31;1993;4;3;;960000
2024;1;86;2;41;1983;12;4;111;5200000
2024;1;86;1;53;1971;10;10;413;1600000
2024;1;86;2;29;1995;10;10;719;1600000
2024;1;86;2;43;1981;10;10;411;2600000
2024;1;86;2;42;1982;8;4;413;6500000
2024;1;86;1;59;1965;11;2;421;10000000
2024;1;86;1;49;1975;4;3;;1500000
