directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8451919,1,2,1,10,2025,1,52,5.0,1700000.0,37474
8444927,1,1,1,10,2025,1,57,8.0,2000000.0,21435
8470347,1,1,1,10,2025,1,51,1.0,2433500.0,59514
8437403,1,1,1,10,2025,1,69,10.0,3000000.0,3719
8470215,1,1,1,10,2025,2,31,10.0,1600000.0,59186
8451787,1,1,1,10,2025,1,43,10.0,1907600.0,37155
8439925,1,1,1,10,2025,1,67,11.0,4000000.0,9478
8470973,1,2,1,10,2025,1,79,3.0,800000.0,61070
8440854,1,1,1,10,2025,1,57,10.0,4400000.0,11595
8443330,1,2,1,10,2025,1,25,1.0,500000.0,17285
8448769,1,2,1,10,2025,2,24,5.0,1600000.0,29847
8452019,1,2,1,10,2025,1,18,4.0,700000.0,37739
8445853,1,1,1,10,2025,1,54,10.0,10000000.0,23194
8469758,1,2,1,10,2025,2,35,5.0,1000000.0,58074
8450699,1,1,1,10,2025,2,29,10.0,2000000.0,34384
8449858,1,3,1,10,2025,2,28,5.0,1426000.0,32294
8448550,1,1,1,10,2025,2,61,4.0,1200000.0,29385
8437932,1,1,1,10,2025,1,22,11.0,3005600.0,4864
8441694,1,1,1,10,2025,1,35,3.0,500000.0,13316
8467908,1,1,1,10,2025,2,49,1.0,200000.0,53364
8468241,1,2,1,10,2025,2,52,5.0,1423500.0,54130
8439483,1,3,1,10,2025,2,29,4.0,900000.0,8379
8436405,1,1,1,10,2025,1,27,5.0,1423500.0,1081
8440301,1,1,1,10,2025,2,26,4.0,1700000.0,10239
8440821,1,3,1,10,2025,2,33,5.0,120000.0,11517
8467213,1,3,1,10,2025,2,33,10.0,150000.0,51663
8464772,1,3,1,10,2025,1,42,10.0,1423500.0,46246
8452152,1,2,1,10,2025,2,41,9.0,2500000.0,38080
8472954,1,2,1,10,2025,2,52,11.0,6000000.0,64998
8449153,1,1,1,10,2025,1,58,5.0,2000000.0,30518
8468190,1,1,1,10,2025,2,31,10.0,2000000.0,54037
8445366,1,1,1,10,2025,1,55,4.0,1100000.0,22091
8447667,1,2,1,10,2025,1,63,3.0,2000000.0,27476
8450327,1,2,1,10,2025,2,37,5.0,1423500.0,33490
8469363,1,2,1,10,2025,2,30,5.0,1423500.0,57024
8467592,1,2,1,10,2025,1,57,3.0,600000.0,52569
8465805,1,1,1,10,2025,1,27,8.0,1400000.0,48348
8439913,1,4,1,10,2025,1,34,5.0,1800000.0,9466
8452271,1,1,1,10,2025,2,33,6.0,300000.0,38386
8446147,1,2,1,10,2025,2,40,5.0,1623000.0,23893
8437708,1,2,1,10,2025,1,49,5.0,2000000.0,4413
8443014,1,5,1,10,2025,2,27,8.0,400000.0,16491
8467607,1,2,1,10,2025,2,31,9.0,1500000.0,52616
8450377,1,1,1,10,2025,1,42,5.0,3500000.0,33609
8466589,1,1,1,10,2025,2,29,4.0,1000000.0,50127
8443286,1,3,1,10,2025,2,56,3.0,350000.0,17168
8467057,1,1,1,10,2025,1,41,5.0,1400000.0,51209
8470746,1,2,1,10,2025,2,46,5.0,400000.0,60483
8473248,1,2,1,10,2025,2,38,10.0,2150000.0,65524
8435986,1,1,1,10,2025,1,76,1.0,400000.0,64
8437780,1,3,1,10,2025,2,44,8.0,800000.0,4554
8438779,1,1,1,10,2025,2,36,8.0,1423500.0,6791
8471475,1,2,1,10,2025,1,41,5.0,2000000.0,62059
8472360,1,1,1,10,2025,2,26,10.0,3600000.0,63868
8470724,1,4,1,10,2025,1,34,5.0,1500000.0,60408
8465325,1,1,1,10,2025,1,39,10.0,6000000.0,47410
8437594,1,2,1,10,2025,2,48,5.0,1423500.0,4157
8462030,1,2,1,10,2025,2,36,5.0,1423500.0,40083
8445405,1,1,1,10,2025,1,62,4.0,700000.0,22181
8450799,1,1,1,10,2025,2,57,5.0,1700000.0,34621
8467740,1,1,1,10,2025,2,61,4.0,1130000.0,52928
8472561,1,2,1,10,2025,1,21,5.0,1700000.0,64229
8450355,1,1,1,10,2025,1,38,10.0,1423000.0,33560
8472463,1,2,1,10,2025,1,36,5.0,1450000.0,64079
8440810,1,1,1,10,2025,1,62,4.0,1400000.0,11492
8463783,1,1,1,10,2025,2,26,4.0,1300000.0,44086
8450369,1,2,1,10,2025,2,40,10.0,3300000.0,33593
8436512,1,1,1,10,2025,2,56,5.0,1423500.0,1354
8437381,1,1,1,10,2025,2,59,11.0,8400000.0,3687
8447714,1,2,1,10,2025,1,39,10.0,2000000.0,27560
8450873,1,1,1,10,2025,2,38,5.0,2500000.0,34804
8445735,1,1,1,10,2025,1,57,5.0,1800000.0,22938
8447553,1,2,1,10,2025,2,39,11.0,400000.0,27226
8441467,1,2,1,10,2025,1,38,8.0,2000000.0,12816
8445352,1,1,1,10,2025,2,32,5.0,950000.0,22054
8436585,1,2,1,10,2025,2,43,10.0,10000000.0,1532
8441319,1,3,1,10,2025,1,23,5.0,1780000.0,12506
8470337,1,1,1,10,2025,1,51,5.0,3000000.0,59494
8464767,1,1,1,10,2025,1,25,10.0,1800000.0,46233
8463229,1,2,1,10,2025,2,62,5.0,1423500.0,42693
8473166,1,1,1,10,2025,2,37,10.0,2700000.0,65358
8438456,1,2,1,10,2025,2,27,5.0,1423500.0,6051
8449183,1,1,1,10,2025,2,43,4.0,1823500.0,30569
8449064,1,1,1,10,2025,2,43,8.0,2200000.0,30349
8468028,1,1,1,10,2025,1,34,12.0,5000000.0,53675
8439330,1,2,1,10,2025,1,22,5.0,800000.0,8043
8471677,1,4,1,10,2025,1,20,5.0,1000000.0,62442
8446348,1,2,1,10,2025,2,36,10.0,6000000.0,24494
8463023,1,5,1,10,2025,2,20,6.0,400000.0,42253
8444589,1,1,1,10,2025,2,44,5.0,900000.0,20540
8468668,1,2,1,10,2025,2,32,10.0,1423500.0,55172
8466884,1,2,1,10,2025,2,19,7.0,600000.0,50826
8445677,1,2,1,10,2025,1,26,5.0,1600000.0,22818
8441576,1,2,1,10,2025,2,24,5.0,1000000.0,13060
8448295,1,1,1,10,2025,1,39,5.0,1423000.0,28858
8449741,1,1,1,10,2025,1,45,3.0,650000.0,32004
8448055,1,2,1,10,2025,1,26,5.0,1510000.0,28384
8450623,1,1,1,10,2025,2,61,3.0,500000.0,34199
8437446,1,1,1,10,2025,2,41,5.0,450000.0,3840
8461862,1,2,1,10,2025,2,30,9.0,1423500.0,39605
8444081,1,1,1,10,2025,1,46,5.0,1300000.0,19282
8471316,1,2,1,10,2025,2,59,4.0,700000.0,61754
8465487,1,1,1,10,2025,2,54,5.0,1500000.0,47721
8464593,1,3,1,10,2025,1,31,5.0,600000.0,45837
8466163,1,2,1,10,2025,2,50,5.0,1500000.0,49102
8468429,1,3,1,10,2025,2,24,5.0,1423500.0,54619
8440071,1,1,1,10,2025,2,69,4.0,700000.0,9703
8463111,1,1,1,10,2025,1,53,3.0,1100000.0,42446
8447089,1,3,1,10,2025,2,29,10.0,600000.0,26194
8470904,1,1,1,10,2025,2,39,11.0,6000000.0,60907
8471020,1,1,1,10,2025,1,62,5.0,2000000.0,61175
8443137,1,2,1,10,2025,2,29,10.0,3800000.0,16808
8452269,1,2,1,10,2025,2,34,5.0,1200000.0,38381
8439406,1,2,1,10,2025,1,54,9.0,1423500.0,8207
8449207,1,1,1,10,2025,1,47,5.0,1100000.0,30618
8440105,1,1,1,10,2025,1,38,4.0,1500000.0,9775
8447068,1,1,1,10,2025,2,48,8.0,2100000.0,26151
8470087,1,1,1,10,2025,2,31,8.0,1650000.0,58900
8442091,1,4,1,10,2025,2,24,5.0,150000.0,14262
8464844,1,1,1,10,2025,1,61,3.0,3200000.0,46378
8444033,1,4,1,10,2025,1,44,4.0,2000000.0,19143
8471097,1,3,1,10,2025,2,31,10.0,2800000.0,61362
8470888,1,2,1,10,2025,1,44,9.0,1500000.0,60866
8466664,1,2,1,10,2025,1,28,5.0,1423500.0,50299
8449458,1,1,1,10,2025,2,59,10.0,4000000.0,31294
8468494,1,1,1,10,2025,2,64,5.0,1000000.0,54763
8451845,1,1,1,10,2025,1,58,3.0,700000.0,37292
8447884,1,2,1,10,2025,2,46,11.0,3000000.0,27938
8472582,1,2,1,10,2025,2,28,5.0,2500000.0,64271
8450864,1,7,1,10,2025,2,26,4.0,1800000.0,34783
8446239,1,8,1,10,2025,1,47,5.0,1500000.0,24161
8469115,1,1,1,10,2025,1,48,3.0,600000.0,56329
8473861,1,2,1,10,2025,2,57,5.0,0.0,66425
8469426,1,1,1,10,2025,1,39,6.0,5700000.0,57173
8442008,1,1,1,10,2025,2,38,10.0,1400000.0,14083
8445511,1,3,1,10,2025,1,49,3.0,500000.0,22430
8465716,1,1,1,10,2025,1,33,4.0,900000.0,48139
8439113,1,3,1,10,2025,2,39,8.0,1423000.0,7539
8445428,1,3,1,10,2025,1,16,3.0,800000.0,22237
8468404,1,3,1,10,2025,2,24,10.0,1800000.0,54550
8466674,1,3,1,10,2025,1,28,1.0,2000000.0,50335
8452005,1,2,1,10,2025,2,53,10.0,4600000.0,37714
8436906,1,2,1,10,2025,2,38,5.0,700000.0,2445
8439825,1,1,1,10,2025,2,40,8.0,4000000.0,9228
8439280,1,1,1,10,2025,1,63,3.0,1600000.0,7903
8449349,1,1,1,10,2025,2,43,5.0,800000.0,31009
8464496,1,2,1,10,2025,2,35,8.0,1630000.0,45603
8464107,1,1,1,10,2025,1,26,10.0,4000000.0,44765
8462742,1,2,1,10,2025,1,55,4.0,1350000.0,41667
8450348,1,1,1,10,2025,2,33,5.0,180000.0,33541
8465290,1,2,1,10,2025,2,64,5.0,320000.0,47385
8438836,1,1,1,10,2025,2,43,8.0,1500000.0,6918
8447850,1,1,1,10,2025,2,37,10.0,3000000.0,27882
8463815,1,1,1,10,2025,2,51,10.0,5000000.0,44176
8447801,1,2,1,10,2025,1,39,5.0,2000000.0,27740
8472407,1,2,1,10,2025,1,60,3.0,1623500.0,63916
8437196,1,1,1,10,2025,1,50,3.0,600000.0,3152
8471448,1,1,1,10,2025,2,29,10.0,1400000.0,62012
8448944,1,1,1,10,2025,2,32,8.0,1423500.0,30127
8438465,1,2,1,10,2025,2,33,5.0,1423500.0,6074
8443799,1,2,1,10,2025,1,41,6.0,1600000.0,18523
8436765,1,1,1,10,2025,2,34,5.0,1500000.0,1998
8447620,1,1,1,10,2025,1,57,5.0,1200000.0,27352
8473313,1,3,1,10,2025,1,34,5.0,2200000.0,65678
8446979,1,1,1,10,2025,1,36,4.0,800000.0,25958
8440914,1,1,1,10,2025,2,30,5.0,1450000.0,11720
8444781,1,1,1,10,2025,1,36,5.0,1423500.0,21060
8441261,1,1,1,10,2025,1,54,10.0,4500000.0,12421
8472006,1,2,1,10,2025,1,29,5.0,1400000.0,63080
8440494,1,2,1,10,2025,2,36,4.0,1000000.0,10656
8443554,1,1,1,10,2025,2,23,5.0,1700000.0,17891
8440185,1,1,1,10,2025,1,22,5.0,1450000.0,9955
8439529,1,9,1,10,2025,2,23,5.0,600000.0,8477
8441686,1,1,1,10,2025,2,37,9.0,1423500.0,13294
8448365,1,1,1,10,2025,1,63,3.0,1900000.0,28974
8466418,1,2,1,10,2025,1,20,5.0,500000.0,49673
8438200,1,2,1,10,2025,2,50,8.0,0.0,5397
8451167,1,1,1,10,2025,2,43,8.0,1423500.0,35544
8436928,1,1,1,10,2025,1,45,5.0,1400000.0,2517
8439729,1,1,1,10,2025,2,57,5.0,300000.0,9013
8446381,1,1,1,10,2025,1,49,12.0,4000000.0,24564
8441847,1,2,1,10,2025,1,19,5.0,500000.0,13599
8448416,2,2,2,10,2025,1,29,5.0,1400000.0,29105
8439502,1,1,1,10,2025,1,68,9.0,4100000.0,8406
8446568,1,1,1,10,2025,1,43,9.0,6800000.0,25011
8443689,1,1,1,10,2025,1,24,10.0,8000000.0,18250
8449177,1,1,1,10,2025,2,53,4.0,1900000.0,30548
8447208,1,2,1,10,2025,2,43,10.0,2000000.0,26364
8468602,1,1,1,10,2025,1,59,5.0,1800000.0,55021
8445903,1,2,1,10,2025,2,43,5.0,1000000.0,23294
8468829,1,1,1,10,2025,2,55,9.0,1420000.0,55611
8471468,1,1,1,10,2025,1,53,3.0,1500000.0,62045
8470586,1,4,1,10,2025,2,21,5.0,120000.0,60090
8463230,1,1,1,10,2025,2,39,8.0,2500000.0,42697
8465061,1,1,1,10,2025,2,55,6.0,100000.0,46885
8473697,1,1,1,10,2025,1,46,10.0,4700000.0,66112
8449643,1,2,1,10,2025,2,39,8.0,1700000.0,31729
8447178,1,3,1,10,2025,1,33,10.0,2800000.0,26299
8465227,1,3,1,10,2025,1,26,5.0,1200000.0,47262
8469262,1,3,1,10,2025,2,25,10.0,1423500.0,56721
8451398,1,1,1,10,2025,1,28,4.0,1620000.0,36167
8468956,1,2,1,10,2025,2,25,9.0,1423500.0,55906
8450317,1,2,1,10,2025,1,42,3.0,1080000.0,33469
8467962,1,1,1,10,2025,2,53,3.0,400000.0,53520
8462691,1,2,1,10,2025,2,30,5.0,1423500.0,41548
8443339,1,1,1,10,2025,2,35,5.0,1020000.0,17309
8444817,1,2,1,10,2025,1,25,8.0,1400000.0,21159
8447534,1,2,1,10,2025,2,25,5.0,1300000.0,27191
8463111,1,3,1,10,2025,2,27,9.0,1400000.0,42448
8441518,1,3,1,10,2025,1,35,5.0,3000000.0,12924
8448167,1,1,1,10,2025,2,44,10.0,1423500.0,28599
8443151,1,1,1,10,2025,2,61,9.0,4000000.0,16837
8463317,1,1,1,10,2025,1,30,5.0,2150000.0,42924
8451059,1,1,1,10,2025,1,75,3.0,1423500.0,35271
8462048,1,1,1,10,2025,1,61,1.0,800000.0,40126
8436074,1,1,1,10,2025,2,43,4.0,797000.0,333
8442226,1,1,1,10,2025,1,64,9.0,2500000.0,14606
8468732,1,2,1,10,2025,1,20,4.0,4000000.0,55352
8436994,1,1,1,10,2025,2,55,10.0,2500000.0,2693
8467779,1,2,1,10,2025,1,45,11.0,6500000.0,53025
8471547,1,1,1,10,2025,1,40,3.0,1200000.0,62179
8442291,1,1,1,10,2025,2,66,3.0,500000.0,14750
8464321,1,2,1,10,2025,1,34,5.0,500000.0,45167
8462988,1,3,1,10,2025,1,22,5.0,1450000.0,42168
8441153,1,1,1,10,2025,1,36,6.0,1495500.0,12200
8444556,1,1,1,10,2025,1,34,8.0,1423500.0,20462
8441953,1,1,1,10,2025,2,37,10.0,2100000.0,13942
8449323,1,1,1,10,2025,1,44,4.0,4000000.0,30944
8470629,1,1,1,10,2025,2,23,8.0,2320000.0,60192
8462512,1,2,1,10,2025,2,70,3.0,480000.0,41156
8468573,1,1,1,10,2025,1,38,10.0,6170000.0,54968
8462029,1,1,1,10,2025,1,55,3.0,1800000.0,40080
8438477,1,2,1,10,2025,2,29,5.0,600000.0,6104
8470877,1,2,1,10,2025,2,30,5.0,1600000.0,60843
8467405,1,2,1,10,2025,1,62,4.0,800000.0,52107
8466881,1,2,1,10,2025,1,59,3.0,550000.0,50813
8438555,1,1,1,10,2025,2,32,4.0,200000.0,6279
8444052,1,1,1,10,2025,1,43,4.0,900000.0,19197
8437703,1,1,1,10,2025,2,36,10.0,3800000.0,4402
8470922,1,2,1,10,2025,1,32,4.0,1800000.0,60942
8463363,1,1,1,10,2025,1,52,8.0,1423500.0,43064
8437411,1,1,1,10,2025,2,50,8.0,2000000.0,3752
8439658,1,1,1,10,2025,1,48,10.0,1000000.0,8816
8469449,1,2,1,10,2025,2,41,10.0,7000000.0,57214
8468034,1,1,1,10,2025,1,29,8.0,800000.0,53688
8446418,1,1,1,10,2025,2,49,9.0,1423500.0,24649
8467707,1,2,1,10,2025,1,24,9.0,1800000.0,52853
8466512,1,1,1,10,2025,1,33,4.0,1250000.0,49950
8449660,1,1,1,10,2025,1,51,3.0,800000.0,31794
8450972,1,2,1,10,2025,2,50,5.0,450000.0,35062
8471989,1,1,1,10,2025,2,53,3.0,200000.0,63047
8472227,1,4,1,10,2025,2,27,10.0,6000000.0,63580
8469427,1,1,1,10,2025,1,36,5.0,1200000.0,57177
8444445,1,5,1,10,2025,2,31,8.0,2368000.0,20162
8465384,1,2,1,10,2025,2,31,10.0,2200000.0,47522
8450366,1,2,1,10,2025,2,37,11.0,3200000.0,33587
8435980,1,2,1,10,2025,2,38,8.0,1423500.0,36
8448509,1,1,1,10,2025,2,54,4.0,1600000.0,29288
8440399,1,2,1,10,2025,2,28,11.0,2000000.0,10459
8463772,1,2,1,10,2025,2,42,4.0,840000.0,44059
8471337,1,1,1,10,2025,1,32,6.0,3000000.0,61774
8473128,1,3,1,10,2025,1,30,5.0,1400000.0,65295
8450318,1,2,1,10,2025,1,60,3.0,900000.0,33473
8437434,1,1,1,10,2025,2,40,5.0,1000000.0,3813
8467539,1,1,1,10,2025,2,47,4.0,1000000.0,52432
8469332,1,2,1,10,2025,2,54,3.0,100000.0,56953
8449470,1,2,1,10,2025,1,54,3.0,1100000.0,31320
8465637,1,1,1,10,2025,2,43,5.0,1600000.0,47994
8436767,1,1,1,10,2025,2,57,4.0,400000.0,2005
8468007,1,3,1,10,2025,1,28,10.0,1800000.0,53620
8437586,1,3,1,10,2025,2,22,8.0,1423500.0,4141
8440629,1,2,1,10,2025,1,30,5.0,1000000.0,11039
8439739,1,5,1,10,2025,1,35,3.0,700000.0,9038
8446602,1,2,1,10,2025,1,26,10.0,6000000.0,25123
8436191,1,2,1,10,2025,2,47,9.0,1423500.0,598
8463037,1,1,1,10,2025,1,69,3.0,400000.0,42282
8440659,1,1,1,10,2025,2,43,10.0,23200000.0,11122
8447564,1,3,1,10,2025,2,30,10.0,1640000.0,27248
8462131,1,1,1,10,2025,1,43,4.0,700000.0,40329
8463677,1,4,1,10,2025,2,55,5.0,1950000.0,43836
8463844,1,1,1,10,2025,1,19,8.0,1423500.0,44253
8451409,1,1,1,10,2025,1,75,3.0,1120000.0,36189
8472612,1,1,1,10,2025,2,30,5.0,1423500.0,64334
8444537,1,2,1,10,2025,2,29,8.0,1900000.0,20411
8436728,1,4,1,10,2025,2,63,3.0,1600000.0,1915
8436913,1,1,1,10,2025,2,32,5.0,580000.0,2466
8447731,1,1,1,10,2025,2,29,10.0,1600000.0,27596
8472829,1,2,1,10,2025,2,48,3.0,1260000.0,64771
8472143,1,1,1,10,2025,2,52,5.0,1423500.0,63400
8462216,1,2,1,10,2025,2,41,3.0,1100000.0,40517
8443454,1,1,1,10,2025,1,42,3.0,1100000.0,17613
8447007,1,1,1,10,2025,1,23,10.0,1900000.0,26007
8465967,1,6,1,10,2025,2,42,3.0,2040000.0,48707
8437412,1,4,1,10,2025,2,36,5.0,1423500.0,3756
8443110,1,1,1,10,2025,1,60,12.0,10000000.0,16750
8437167,1,3,1,10,2025,2,20,5.0,1423500.0,3076
8452579,1,3,1,10,2025,2,45,8.0,2700000.0,39209
8451330,1,2,1,10,2025,2,15,5.0,300000.0,35983
8447274,1,1,1,10,2025,1,31,5.0,2140000.0,26560
8469599,1,3,1,10,2025,1,27,5.0,1423500.0,57625
8437401,1,2,1,10,2025,1,34,10.0,1423500.0,3716
8452024,1,1,1,10,2025,1,31,3.0,1800000.0,37748
8446461,1,1,1,10,2025,1,53,5.0,1800000.0,24738
8448535,1,2,1,10,2025,2,54,4.0,1800000.0,29348
8439220,1,1,1,10,2025,1,54,5.0,3500000.0,7760
8441212,1,1,1,10,2025,1,32,3.0,1120000.0,12315
8471286,1,1,1,10,2025,1,23,9.0,1823500.0,61700
8448384,1,3,1,10,2025,2,37,5.0,1600000.0,29024
8451385,1,4,1,10,2025,1,25,3.0,1903500.0,36134
8470559,1,2,1,10,2025,2,35,10.0,2100000.0,60014
8437653,1,2,1,10,2025,2,27,10.0,4000000.0,4291
8442497,1,1,1,10,2025,2,46,5.0,1400000.0,15272
8444933,1,1,1,10,2025,1,53,5.0,1500000.0,21449
8469544,1,2,1,10,2025,2,43,5.0,0.0,57477
8436428,1,4,1,10,2025,1,32,9.0,1900000.0,1125
8467877,1,1,1,10,2025,2,45,10.0,5800000.0,53294
8462841,1,1,1,10,2025,1,39,5.0,1923500.0,41880
8468342,1,4,1,10,2025,2,19,5.0,1470000.0,54354
8452011,1,1,1,10,2025,2,48,4.0,1200000.0,37726
8473376,1,7,1,10,2025,1,39,5.0,400000.0,65773
8448030,1,1,1,10,2025,2,28,10.0,2600000.0,28302
8472772,1,1,1,10,2025,1,56,4.0,3000000.0,64686
8464316,1,3,1,10,2025,1,38,8.0,1500000.0,45148
8441949,1,1,1,10,2025,1,28,5.0,960000.0,13934
8444713,1,2,1,10,2025,2,47,10.0,1600000.0,20870
8436268,1,1,1,10,2025,2,38,5.0,950000.0,773
8448039,1,2,1,10,2025,2,32,6.0,600000.0,28328
8466504,1,1,1,10,2025,1,68,1.0,1200000.0,49926
8469863,1,1,1,10,2025,1,30,10.0,950000.0,58330
8452568,1,2,1,10,2025,2,39,10.0,2500000.0,39178
8440057,1,1,1,10,2025,1,24,5.0,1423500.0,9674
8446010,1,1,1,10,2025,2,38,8.0,1423500.0,23563
8447263,1,2,1,10,2025,1,65,4.0,900000.0,26527
8463375,1,2,1,10,2025,1,24,5.0,1500000.0,43098
8443061,1,1,1,10,2025,2,34,5.0,1200000.0,16618
8439085,1,1,1,10,2025,2,56,3.0,350000.0,7467
8462181,1,1,1,10,2025,1,48,5.0,500000.0,40430
8448416,1,1,1,10,2025,1,70,3.0,1600000.0,29101
8450036,1,1,1,10,2025,2,22,8.0,2945000.0,32741
8462140,1,1,1,10,2025,2,32,5.0,600000.0,40356
8464720,1,4,1,10,2025,2,49,10.0,3200000.0,46145
8446571,1,2,1,10,2025,1,38,8.0,1800000.0,25017
8451871,1,2,1,10,2025,1,22,10.0,2000000.0,37353
8468564,1,2,1,10,2025,1,39,10.0,1000000.0,54955
8468639,1,1,1,10,2025,2,28,5.0,840000.0,55080
8439414,1,3,1,10,2025,2,23,10.0,1423500.0,8222
8437008,1,3,1,10,2025,2,26,12.0,2661000.0,2726
8469411,1,1,1,10,2025,2,28,5.0,1423500.0,57138
8437494,1,2,1,10,2025,2,43,12.0,5500000.0,3981
8469445,1,1,1,10,2025,1,22,5.0,1423500.0,57201
8451543,1,1,1,10,2025,2,30,8.0,2000000.0,36524
8463990,1,2,1,10,2025,2,50,5.0,1423500.0,44550
8466209,1,2,1,10,2025,1,49,5.0,2000000.0,49211
8450429,1,1,1,10,2025,1,45,9.0,1600000.0,33735
8469044,1,3,1,10,2025,1,32,4.0,720000.0,56136
8440446,1,1,1,10,2025,2,49,3.0,1423500.0,10541
8445633,1,3,1,10,2025,2,28,6.0,1423500.0,22720
8472414,1,2,1,10,2025,1,52,5.0,1550000.0,63937
8450165,1,1,1,10,2025,1,58,5.0,2000000.0,33069
8467779,1,3,1,10,2025,2,47,11.0,6000000.0,53026
8446510,1,1,1,10,2025,1,40,12.0,16000000.0,24864
8442345,1,1,1,10,2025,1,34,10.0,2200000.0,14911
8436385,1,4,1,10,2025,2,18,8.0,600000.0,1044
8439215,1,1,1,10,2025,1,38,5.0,1423500.0,7749
8440666,1,2,1,10,2025,2,39,10.0,2500000.0,11142
8442356,1,2,1,10,2025,2,29,5.0,1700000.0,14946
8464138,1,1,1,10,2025,2,65,3.0,0.0,44827
8463804,1,1,1,10,2025,2,29,8.0,1423500.0,44145
8464989,1,2,1,10,2025,1,49,5.0,800000.0,46720
8436582,1,1,1,10,2025,1,34,11.0,9000000.0,1522
8466147,1,2,1,10,2025,1,22,8.0,1500000.0,49067
8437664,1,1,1,10,2025,1,52,5.0,1623500.0,4312
8444792,1,3,1,10,2025,2,50,5.0,1000000.0,21087
8442190,1,4,1,10,2025,1,45,5.0,1423500.0,14504
8469097,1,3,1,10,2025,2,29,5.0,1000000.0,56280
8466454,1,2,1,10,2025,2,36,5.0,1400000.0,49776
8462751,1,1,1,10,2025,2,50,3.0,1000000.0,41684
8467845,1,1,1,10,2025,1,50,3.0,1700000.0,53209
8447487,1,1,1,10,2025,2,41,8.0,550000.0,27117
8441126,1,1,1,10,2025,2,26,10.0,1320000.0,12135
8446518,1,1,1,10,2025,2,66,5.0,400000.0,24880
8443893,1,4,1,10,2025,2,66,5.0,600000.0,18775
8463948,1,1,1,10,2025,1,39,10.0,4200000.0,44454
8472367,1,7,1,10,2025,2,58,5.0,600000.0,63882
8473820,1,1,1,10,2025,2,59,3.0,120000.0,66321
8463637,1,3,1,10,2025,2,31,11.0,4200000.0,43745
8468530,1,2,1,10,2025,2,20,8.0,1800000.0,54868
8444513,1,1,1,10,2025,2,35,10.0,2200000.0,20345
8462767,1,1,1,10,2025,1,77,3.0,1800000.0,41724
8450633,1,2,1,10,2025,2,51,3.0,1423500.0,34229
8463246,1,3,1,10,2025,2,19,8.0,1623000.0,42733
8463523,1,1,1,10,2025,2,44,10.0,5200000.0,43503
8450581,1,1,1,10,2025,1,43,10.0,4400000.0,34098
8438605,1,2,1,10,2025,2,49,3.0,700000.0,6416
8465481,1,1,1,10,2025,2,45,5.0,1500000.0,47704
8467405,1,4,1,10,2025,1,29,5.0,1200000.0,52109
8451690,1,3,1,10,2025,2,24,10.0,1423500.0,36881
8463700,1,1,1,10,2025,1,42,3.0,2200000.0,43890
8450753,1,3,1,10,2025,1,32,5.0,1600000.0,34521
8462697,1,1,1,10,2025,2,63,5.0,1500000.0,41560
8443453,1,1,1,10,2025,1,41,4.0,2000000.0,17609
8467389,1,1,1,10,2025,1,46,8.0,1423500.0,52088
8446561,1,3,1,10,2025,1,56,5.0,1425000.0,24990
8447579,1,1,1,10,2025,2,50,3.0,400000.0,27274
8442279,1,2,1,10,2025,2,20,10.0,1100000.0,14723
8450625,1,2,1,10,2025,1,34,10.0,3800000.0,34206
8452216,1,2,1,10,2025,2,24,5.0,500000.0,38243
8450730,1,1,1,10,2025,2,40,4.0,1100000.0,34463
8447682,1,1,1,10,2025,2,34,4.0,600000.0,27500
8470686,1,2,1,10,2025,2,43,11.0,4500000.0,60326
8445187,1,2,1,10,2025,2,49,5.0,300000.0,21580
8467911,1,1,1,10,2025,2,42,4.0,220000.0,53375
8441376,1,2,1,10,2025,1,53,9.0,3000000.0,12643
8465575,1,1,1,10,2025,2,27,10.0,1450000.0,47891
8473286,1,1,1,10,2025,1,58,5.0,1800000.0,65608
8462093,1,1,1,10,2025,1,66,4.0,700000.0,40210
8448741,1,3,1,10,2025,2,26,9.0,1500000.0,29788
8437497,1,2,1,10,2025,1,23,5.0,400000.0,3989
8441672,1,1,1,10,2025,1,63,3.0,200000.0,13251
8462474,1,1,1,10,2025,2,30,5.0,1000000.0,41060
8445569,1,1,1,10,2025,2,39,5.0,720000.0,22566
8452231,1,1,1,10,2025,2,69,3.0,390000.0,38282
8466842,1,1,1,10,2025,1,69,3.0,1500000.0,50703
8470528,1,2,1,10,2025,2,49,5.0,0.0,59935
8440462,1,3,1,10,2025,1,33,8.0,1900000.0,10581
8473016,1,1,1,10,2025,2,53,3.0,1500000.0,65100
8443556,1,2,1,10,2025,2,44,3.0,711750.0,17897
8446879,1,1,1,10,2025,2,61,3.0,1200000.0,25717
8465850,1,2,1,10,2025,2,29,10.0,1623000.0,48462
8451781,1,2,1,10,2025,1,37,5.0,1623000.0,37135
8451195,1,1,1,10,2025,2,50,3.0,500000.0,35643
8469086,1,2,1,10,2025,2,50,3.0,700000.0,56250
8468541,1,1,1,10,2025,2,41,8.0,1500000.0,54891
8437479,1,1,1,10,2025,1,40,12.0,12000000.0,3937
8468895,1,2,1,10,2025,1,58,5.0,800000.0,55780
8445333,1,1,1,10,2025,1,50,3.0,1350000.0,22010
8461933,1,1,1,10,2025,2,33,3.0,200000.0,39801
8462818,1,3,1,10,2025,1,69,4.0,250000.0,41830
8444690,1,3,1,10,2025,2,25,5.0,1423500.0,20797
